t_k_s,t_kp1_s,phase_kp1,e_h_x_Nms,e_h_y_Nms,e_h_z_Nms,e_h_inf_Nms,nmpc_active
0.010000,0.020000,DS_interstep,-1.041759e-11,1.385347e-11,-2.184461e-10,2.184461e-10,0
0.020000,0.030000,DS_interstep,-7.466420e-12,8.532481e-12,-1.366944e-10,1.366944e-10,0
0.030000,0.040000,DS_interstep,-5.585984e-12,7.832998e-12,-8.306301e-11,8.306301e-11,0
0.040000,0.050000,DS_interstep,-1.961336e-12,4.155758e-12,-4.918714e-11,4.918714e-11,0
0.050000,0.060000,DS_interstep,2.493826e-12,1.507378e-12,-2.732160e-11,2.732160e-11,0
0.060000,0.070000,DS_interstep,7.035622e-12,-7.771442e-13,-1.278286e-11,1.278286e-11,0
0.070000,0.080000,DS_interstep,1.095258e-11,-1.878353e-12,-2.575113e-12,1.095258e-11,0
0.080000,0.090000,DS_interstep,1.389961e-11,-2.100045e-12,5.027379e-12,1.389961e-11,0
0.090000,0.100000,DS_interstep,1.573798e-11,-1.300564e-12,1.097996e-11,1.573798e-11,0
0.100000,0.110000,SS,2.109434e-02,-4.168921e-02,2.365000e-02,4.168921e-02,0
0.110000,0.210000,SS,2.461441e-02,-5.880167e-02,2.177248e-02,5.880167e-02,1
0.210000,0.310000,SS,2.284335e-02,-6.333274e-02,2.630175e-02,6.333274e-02,1
0.310000,0.410000,SS,2.779573e-02,-6.679891e-02,2.328388e-02,6.679891e-02,1
0.410000,0.510000,SS,3.132556e-02,-6.573413e-02,2.181592e-02,6.573413e-02,1
0.510000,0.610000,SS,3.538878e-02,-6.130126e-02,2.036656e-02,6.130126e-02,1
0.610000,0.710000,SS,3.892301e-02,-5.454330e-02,1.908850e-02,5.454330e-02,1
0.710000,0.810000,SS,4.175043e-02,-4.640634e-02,1.856941e-02,4.640634e-02,1
0.810000,0.910000,SS,4.297029e-02,-3.793896e-02,1.913619e-02,4.297029e-02,1
0.910000,1.010000,SS,4.194198e-02,-3.014242e-02,2.150224e-02,4.194198e-02,1
1.010000,1.110000,SS,3.803456e-02,-2.353989e-02,2.597372e-02,3.803456e-02,1
1.110000,1.210000,SS,3.110844e-02,-1.841773e-02,3.275308e-02,3.275308e-02,1
1.210000,1.310000,SS,2.136381e-02,-1.478054e-02,4.154310e-02,4.154310e-02,1
1.310000,1.410000,SS,9.350324e-03,-1.251580e-02,5.174806e-02,5.174806e-02,1
1.410000,1.510000,SS,-4.022286e-03,-1.148947e-02,6.256070e-02,6.256070e-02,1
1.510000,1.610000,SS,-1.762349e-02,-1.141299e-02,7.294005e-02,7.294005e-02,1
1.610000,1.710000,SS,-3.058808e-02,-1.205773e-02,8.217308e-02,8.217308e-02,1
1.710000,1.810000,SS,-4.175914e-02,-1.285658e-02,8.936587e-02,8.936587e-02,1
1.810000,1.910000,SS,-5.096071e-02,-1.341788e-02,9.428405e-02,9.428405e-02,1
1.910000,2.010000,SS,-5.735504e-02,-1.302812e-02,9.638399e-02,9.638399e-02,1
2.010000,2.110000,SS,-6.162826e-02,-1.157641e-02,9.599517e-02,9.599517e-02,1
2.110000,2.210000,SS,-6.412414e-02,-9.195808e-03,9.343519e-02,9.343519e-02,1
2.210000,2.310000,SS,-6.447749e-02,-6.267639e-03,8.897560e-02,8.897560e-02,1
2.310000,2.410000,SS,-6.242061e-02,-3.566971e-03,8.290001e-02,8.290001e-02,1
2.410000,2.510000,SS,-5.718051e-02,-8.696519e-04,7.377284e-02,7.377284e-02,1
2.510000,2.610000,SS,-4.750107e-02,5.440435e-03,5.411591e-02,5.411591e-02,1
2.610000,2.710000,SS,-3.660979e-02,7.924384e-03,3.809721e-02,3.809721e-02,1
2.710000,2.810000,SS,-2.313985e-02,4.742794e-03,2.395924e-02,2.395924e-02,1
2.810000,2.910000,SS,-7.802424e-03,-6.007138e-04,1.363101e-02,1.363101e-02,1
2.910000,3.020000,DS_interstep,3.818549e-02,8.311794e-02,-3.614066e-02,8.311794e-02,0
3.020000,3.030000,DS_interstep,3.798736e-02,-5.285088e-02,1.045517e-01,1.045517e-01,0
3.030000,3.040000,DS_interstep,1.093881e-02,-5.748928e-02,6.592100e-02,6.592100e-02,0
3.040000,3.050000,DS_interstep,-3.148955e-03,-4.344466e-02,3.551469e-02,4.344466e-02,0
3.050000,3.060000,DS_interstep,-5.379545e-03,-2.419253e-02,1.618183e-02,2.419253e-02,0
3.060000,3.070000,DS_interstep,-2.954100e-03,-1.979288e-03,2.506885e-03,2.954100e-03,0
3.070000,3.080000,DS_interstep,-5.761319e-04,1.213190e-02,-9.908979e-03,1.213190e-02,0
3.080000,3.090000,DS_interstep,1.569159e-03,2.203603e-02,-2.197564e-02,2.203603e-02,0
3.090000,3.100000,DS_interstep,3.443984e-03,2.930933e-02,-3.333461e-02,3.333461e-02,0
3.100000,3.110000,DS_interstep,5.148549e-03,3.493347e-02,-4.341750e-02,4.341750e-02,0
3.110000,3.120000,DS_interstep,6.790368e-03,3.796614e-02,-4.893167e-02,4.893167e-02,0
3.120000,3.130000,DS_interstep,6.879850e-03,4.029039e-02,-5.435903e-02,5.435903e-02,0
3.130000,3.140000,DS_interstep,5.920437e-03,4.253524e-02,-5.929153e-02,5.929153e-02,0
3.140000,3.150000,DS_interstep,5.520254e-03,4.271718e-02,-6.103809e-02,6.103809e-02,0
3.150000,3.160000,DS_interstep,5.210744e-03,4.136413e-02,-5.985217e-02,5.985217e-02,0
3.160000,3.170000,DS_interstep,4.395130e-03,3.901930e-02,-5.734845e-02,5.734845e-02,0
3.170000,3.180000,DS_interstep,3.397103e-03,3.590416e-02,-5.373171e-02,5.373171e-02,0
3.180000,3.190000,DS_interstep,2.363294e-03,3.225874e-02,-4.926487e-02,4.926487e-02,0
3.190000,3.200000,DS_interstep,1.378674e-03,2.829814e-02,-4.421807e-02,4.421807e-02,0
3.200000,3.210000,DS_interstep,4.937763e-04,2.418010e-02,-3.886319e-02,3.886319e-02,0
3.210000,3.220000,DS_interstep,-2.301890e-04,2.000091e-02,-3.348722e-02,3.348722e-02,0
3.220000,3.230000,DS_interstep,-7.097381e-04,1.601774e-02,-2.830518e-02,2.830518e-02,0
3.230000,3.240000,DS_interstep,-9.675873e-04,1.242243e-02,-2.344821e-02,2.344821e-02,0
3.240000,3.250000,DS_interstep,-1.084145e-03,9.284488e-03,-1.898277e-02,1.898277e-02,0
3.250000,3.260000,DS_interstep,-1.122706e-03,6.596745e-03,-1.497906e-02,1.497906e-02,0
3.260000,3.270000,DS_interstep,-1.078456e-03,4.221580e-03,-1.129068e-02,1.129068e-02,0
3.270000,3.280000,DS_interstep,-9.534270e-04,2.189673e-03,-8.054134e-03,8.054134e-03,0
3.280000,3.290000,DS_interstep,-7.672255e-04,6.916377e-04,-5.625219e-03,5.625219e-03,0
3.290000,3.300000,DS_interstep,-5.024739e-04,-2.704097e-04,-4.036832e-03,4.036832e-03,0
3.300000,3.310000,DS_interstep,-1.448599e-04,-7.875716e-04,-3.157795e-03,3.157795e-03,0
3.310000,3.320000,DS_interstep,2.955891e-04,-9.567255e-04,-2.823515e-03,2.823515e-03,0
3.320000,3.330000,DS_interstep,7.922669e-04,-8.530439e-04,-2.899851e-03,2.899851e-03,0
3.330000,3.340000,DS_interstep,1.314097e-03,-5.297813e-04,-3.297441e-03,3.297441e-03,0
3.340000,3.350000,DS_interstep,1.833390e-03,-3.092104e-05,-3.947142e-03,3.947142e-03,0
3.350000,3.360000,DS_interstep,2.331728e-03,6.043474e-04,-4.797318e-03,4.797318e-03,0
3.360000,3.370000,DS_interstep,2.798068e-03,1.339708e-03,-5.796274e-03,5.796274e-03,0
3.370000,3.380000,DS_interstep,3.229264e-03,2.141570e-03,-6.895142e-03,6.895142e-03,0
3.380000,3.390000,DS_interstep,3.625764e-03,2.977429e-03,-8.047285e-03,8.047285e-03,0
3.390000,3.400000,DS_interstep,3.989156e-03,3.816057e-03,-9.208263e-03,9.208263e-03,0
3.400000,3.410000,DS_interstep,4.318738e-03,4.626753e-03,-1.033819e-02,1.033819e-02,0
3.410000,3.420000,DS_interstep,4.608515e-03,5.377561e-03,-1.139669e-02,1.139669e-02,0
3.420000,3.430000,DS_interstep,4.851561e-03,6.040963e-03,-1.234963e-02,1.234963e-02,0
3.430000,3.440000,DS_interstep,5.040158e-03,6.593760e-03,-1.316831e-02,1.316831e-02,0
3.440000,3.450000,DS_interstep,5.169475e-03,7.020545e-03,-1.382904e-02,1.382904e-02,0
3.450000,3.460000,DS_interstep,5.237884e-03,7.314429e-03,-1.432031e-02,1.432031e-02,0
3.460000,3.470000,DS_interstep,5.248351e-03,7.477528e-03,-1.463939e-02,1.463939e-02,0
3.470000,3.480000,DS_interstep,5.207188e-03,7.518865e-03,-1.479260e-02,1.479260e-02,0
3.480000,3.490000,DS_interstep,5.121993e-03,7.452765e-03,-1.479707e-02,1.479707e-02,0
3.490000,3.500000,DS_interstep,5.002394e-03,7.297789e-03,-1.466839e-02,1.466839e-02,0
3.500000,3.510000,DS_interstep,4.858281e-03,7.073380e-03,-1.443138e-02,1.443138e-02,0
3.510000,3.520000,DS_interstep,4.697259e-03,6.801033e-03,-1.411291e-02,1.411291e-02,0
3.520000,3.530000,DS_interstep,4.527178e-03,6.498491e-03,-1.373806e-02,1.373806e-02,0
3.530000,3.540000,DS_interstep,4.354826e-03,6.185304e-03,-1.333261e-02,1.333261e-02,0
3.540000,3.550000,DS_interstep,4.183936e-03,5.876511e-03,-1.291951e-02,1.291951e-02,0
3.550000,3.560000,DS_interstep,4.018720e-03,5.584400e-03,-1.251772e-02,1.251772e-02,0
3.560000,3.570000,DS_interstep,3.860941e-03,5.319565e-03,-1.214262e-02,1.214262e-02,0
3.570000,3.580000,DS_interstep,3.711658e-03,5.088644e-03,-1.180686e-02,1.180686e-02,0
3.580000,3.590000,DS_interstep,3.571574e-03,4.896502e-03,-1.151935e-02,1.151935e-02,0
3.590000,3.600000,DS_interstep,3.439869e-03,4.744723e-03,-1.128364e-02,1.128364e-02,0
3.600000,3.610000,DS_interstep,3.316411e-03,4.633328e-03,-1.110295e-02,1.110295e-02,0
3.610000,3.620000,DS_interstep,3.199756e-03,4.560669e-03,-1.097620e-02,1.097620e-02,0
3.620000,3.630000,DS_interstep,3.088970e-03,4.524103e-03,-1.090228e-02,1.090228e-02,0
3.630000,3.640000,DS_interstep,2.982837e-03,4.519596e-03,-1.087591e-02,1.087591e-02,0
3.640000,3.650000,DS_interstep,2.880012e-03,4.541811e-03,-1.089221e-02,1.089221e-02,0
3.650000,3.660000,DS_interstep,2.779379e-03,4.586904e-03,-1.094559e-02,1.094559e-02,0
3.660000,3.670000,DS_interstep,2.680015e-03,4.649206e-03,-1.102827e-02,1.102827e-02,0
3.670000,3.680000,DS_interstep,2.580656e-03,4.723685e-03,-1.113504e-02,1.113504e-02,0
3.680000,3.690000,DS_interstep,2.480403e-03,4.805830e-03,-1.125812e-02,1.125812e-02,0
3.690000,3.700000,DS_interstep,2.378983e-03,4.891074e-03,-1.139135e-02,1.139135e-02,0
3.700000,3.710000,DS_interstep,2.275417e-03,4.975137e-03,-1.152829e-02,1.152829e-02,0
3.710000,3.720000,DS_interstep,2.169839e-03,5.055277e-03,-1.166493e-02,1.166493e-02,0
3.720000,3.730000,DS_interstep,2.061635e-03,5.127986e-03,-1.179499e-02,1.179499e-02,0
3.730000,3.740000,DS_interstep,1.951075e-03,5.191627e-03,-1.191598e-02,1.191598e-02,0
3.740000,3.750000,DS_interstep,1.838179e-03,5.244733e-03,-1.202475e-02,1.202475e-02,0
3.750000,3.760000,DS_interstep,1.723352e-03,5.286037e-03,-1.211914e-02,1.211914e-02,0
3.760000,3.770000,DS_interstep,1.606959e-03,5.315695e-03,-1.219830e-02,1.219830e-02,0
3.770000,3.780000,DS_interstep,1.489358e-03,5.333405e-03,-1.226173e-02,1.226173e-02,0
3.780000,3.790000,DS_interstep,1.371105e-03,5.340444e-03,-1.230950e-02,1.230950e-02,0
3.790000,3.800000,DS_interstep,1.252669e-03,5.337269e-03,-1.234335e-02,1.234335e-02,0
3.800000,3.810000,DS_interstep,1.134806e-03,5.325194e-03,-1.236311e-02,1.236311e-02,0
3.810000,3.820000,DS_interstep,1.017523e-03,5.305782e-03,-1.237185e-02,1.237185e-02,0
3.820000,3.830000,DS_interstep,9.018509e-04,5.280707e-03,-1.237109e-02,1.237109e-02,0
3.830000,3.840000,DS_interstep,7.878298e-04,5.250733e-03,-1.236177e-02,1.236177e-02,0
3.840000,3.850000,DS_interstep,6.760501e-04,5.218328e-03,-1.234752e-02,1.234752e-02,0
3.850000,3.860000,DS_interstep,5.665968e-04,5.184014e-03,-1.232887e-02,1.232887e-02,0
3.860000,3.870000,DS_interstep,4.597411e-04,5.149128e-03,-1.230837e-02,1.230837e-02,0
3.870000,3.880000,DS_interstep,3.558189e-04,5.115102e-03,-1.228705e-02,1.228705e-02,0
3.880000,3.890000,DS_interstep,2.603403e-04,5.163066e-03,-1.215302e-02,1.215302e-02,0
3.890000,3.900000,DS_interstep,1.575936e-04,5.266854e-03,-1.194703e-02,1.194703e-02,0
3.900000,3.910000,DS_interstep,2.571459e-05,5.200651e-03,-1.167497e-02,1.167497e-02,0
3.910000,3.920000,DS_interstep,-9.998934e-05,5.074404e-03,-1.135664e-02,1.135664e-02,0
3.920000,3.930000,DS_interstep,-2.180700e-04,4.914258e-03,-1.100617e-02,1.100617e-02,0
3.930000,3.940000,DS_interstep,-3.295708e-04,4.730694e-03,-1.063149e-02,1.063149e-02,0
3.940000,3.950000,DS_interstep,-4.350532e-04,4.530746e-03,-1.023924e-02,1.023924e-02,0
3.950000,3.960000,DS_interstep,-5.347158e-04,4.319946e-03,-9.834261e-03,9.834261e-03,0
3.960000,3.970000,DS_interstep,-6.286523e-04,4.102858e-03,-9.421426e-03,9.421426e-03,0
3.970000,3.980000,DS_interstep,-7.174470e-04,3.883480e-03,-9.005108e-03,9.005108e-03,0
3.980000,3.990000,DS_interstep,-8.007364e-04,3.665176e-03,-8.589670e-03,8.589670e-03,0
3.990000,4.000000,DS_interstep,-8.790217e-04,3.450506e-03,-8.178398e-03,8.178398e-03,0
4.000000,4.010000,DS_interstep,-9.522355e-04,3.241760e-03,-7.775023e-03,7.775023e-03,0
4.010000,4.020000,DS_interstep,-1.020355e-03,3.040024e-03,-7.381513e-03,7.381513e-03,0
4.020000,4.030000,DS_interstep,-1.083187e-03,2.846705e-03,-7.000417e-03,7.000417e-03,0
4.030000,4.040000,DS_interstep,-1.141503e-03,2.662394e-03,-6.633182e-03,6.633182e-03,0
4.040000,4.050000,DS_interstep,-1.194608e-03,2.488640e-03,-6.280628e-03,6.280628e-03,0
4.050000,4.060000,DS_interstep,-1.243235e-03,2.325159e-03,-5.943337e-03,5.943337e-03,0
4.060000,4.070000,DS_interstep,-1.287780e-03,2.171437e-03,-5.621864e-03,5.621864e-03,0
4.070000,4.080000,DS_interstep,-1.328455e-03,2.026255e-03,-5.315849e-03,5.315849e-03,0
4.080000,4.090000,DS_interstep,-1.365808e-03,1.889814e-03,-5.025853e-03,5.025853e-03,0
4.090000,4.100000,DS_interstep,-1.400021e-03,1.761008e-03,-4.751545e-03,4.751545e-03,0
4.100000,4.110000,DS_interstep,-1.431192e-03,1.639912e-03,-4.492559e-03,4.492559e-03,0
4.110000,4.120000,DS_interstep,-1.459659e-03,1.525609e-03,-4.248512e-03,4.248512e-03,0
4.120000,4.130000,DS_interstep,-1.485690e-03,1.418005e-03,-4.018835e-03,4.018835e-03,0
4.130000,4.140000,DS_interstep,-1.509340e-03,1.316413e-03,-3.802760e-03,3.802760e-03,0
4.140000,4.150000,DS_interstep,-1.530779e-03,1.220658e-03,-3.599777e-03,3.599777e-03,0
4.150000,4.160000,DS_interstep,-1.550559e-03,1.130680e-03,-3.409936e-03,3.409936e-03,0
4.160000,4.170000,DS_interstep,-1.569270e-03,1.047419e-03,-3.234771e-03,3.234771e-03,0
4.170000,4.180000,DS_interstep,-1.586844e-03,9.695488e-04,-3.072958e-03,3.072958e-03,0
4.180000,4.190000,DS_interstep,-1.603099e-03,8.964684e-04,-2.922664e-03,2.922664e-03,0
4.190000,4.200000,DS_interstep,-1.617880e-03,8.278236e-04,-2.782477e-03,2.782477e-03,0
4.200000,4.210000,DS_interstep,-1.631402e-03,7.628016e-04,-2.651550e-03,2.651550e-03,0
4.210000,4.220000,DS_interstep,-1.643596e-03,7.012010e-04,-2.528395e-03,2.528395e-03,0
4.220000,4.230000,DS_interstep,-1.654381e-03,6.428508e-04,-2.412661e-03,2.412661e-03,0
4.230000,4.240000,DS_interstep,-1.664133e-03,5.872714e-04,-2.302998e-03,2.302998e-03,0
4.240000,4.250000,DS_interstep,-1.672715e-03,5.342186e-04,-2.199185e-03,2.199185e-03,0
4.250000,4.260000,DS_interstep,-1.680080e-03,4.835748e-04,-2.100204e-03,2.100204e-03,0
4.260000,4.270000,DS_interstep,-1.686490e-03,4.353539e-04,-2.006011e-03,2.006011e-03,0
4.270000,4.280000,DS_interstep,-1.691805e-03,3.892415e-04,-1.915623e-03,1.915623e-03,0
4.280000,4.290000,DS_interstep,-1.695977e-03,3.452160e-04,-1.828978e-03,1.828978e-03,0
4.290000,4.300000,DS_interstep,-1.699284e-03,3.032648e-04,-1.745574e-03,1.745574e-03,0
4.300000,4.310000,DS_interstep,-1.701444e-03,2.632249e-04,-1.665267e-03,1.701444e-03,0
4.310000,4.320000,DS_interstep,-1.702538e-03,2.251490e-04,-1.587784e-03,1.702538e-03,0
4.320000,4.330000,DS_interstep,-1.702517e-03,1.889185e-04,-1.512933e-03,1.702517e-03,0
4.330000,4.340000,DS_interstep,-1.701620e-03,1.545330e-04,-1.440390e-03,1.701620e-03,0
4.340000,4.350000,DS_interstep,-1.699349e-03,1.219459e-04,-1.370182e-03,1.699349e-03,0
4.350000,4.360000,DS_interstep,-1.696317e-03,9.107364e-05,-1.302287e-03,1.696317e-03,0
4.360000,4.370000,DS_interstep,-1.692042e-03,6.192158e-05,-1.236484e-03,1.692042e-03,0
4.370000,4.380000,DS_interstep,-1.686773e-03,3.445919e-05,-1.172785e-03,1.686773e-03,0
4.380000,4.390000,DS_interstep,-1.680442e-03,8.585550e-06,-1.111137e-03,1.680442e-03,0
4.390000,4.400000,DS_interstep,-1.673011e-03,-1.572941e-05,-1.051506e-03,1.673011e-03,0
4.400000,4.410000,DS_interstep,-1.664638e-03,-3.849122e-05,-9.938808e-04,1.664638e-03,0
4.410000,4.420000,DS_interstep,-1.655191e-03,-5.982568e-05,-9.382379e-04,1.655191e-03,0
4.420000,4.430000,DS_interstep,-1.644785e-03,-7.969063e-05,-8.845486e-04,1.644785e-03,0
4.430000,4.440000,DS_interstep,-1.633326e-03,-9.822828e-05,-8.328434e-04,1.633326e-03,0
4.440000,4.450000,DS_interstep,-1.621020e-03,-1.154273e-04,-7.830688e-04,1.621020e-03,0
4.450000,4.460000,DS_interstep,-1.607777e-03,-1.313723e-04,-7.352246e-04,1.607777e-03,0
4.460000,4.470000,DS_interstep,-1.593596e-03,-1.461192e-04,-6.893202e-04,1.593596e-03,0
4.470000,4.480000,DS_interstep,-1.578720e-03,-1.596976e-04,-6.452846e-04,1.578720e-03,0
4.480000,4.490000,DS_interstep,-1.562998e-03,-1.721947e-04,-6.031560e-04,1.562998e-03,0
4.490000,4.500000,DS_interstep,-1.546319e-03,-1.835940e-04,-5.628679e-04,1.546319e-03,0
4.500000,4.510000,DS_interstep,-1.529049e-03,-1.940416e-04,-5.244049e-04,1.529049e-03,0
4.510000,4.520000,DS_interstep,-1.511050e-03,-2.034858e-04,-4.877304e-04,1.511050e-03,0
4.520000,4.530000,DS_interstep,-1.492501e-03,-2.120442e-04,-4.528250e-04,1.492501e-03,0
4.530000,4.540000,DS_interstep,-1.473286e-03,-2.197328e-04,-4.196321e-04,1.473286e-03,0
4.540000,4.550000,DS_interstep,-1.453475e-03,-2.265890e-04,-3.881055e-04,1.453475e-03,0
4.550000,4.560000,DS_interstep,-1.433201e-03,-2.326675e-04,-3.582282e-04,1.433201e-03,0
4.560000,4.570000,DS_interstep,-1.412362e-03,-2.380124e-04,-3.299424e-04,1.412362e-03,0
4.570000,4.580000,DS_interstep,-1.391105e-03,-2.426558e-04,-3.031829e-04,1.391105e-03,0
4.580000,4.590000,DS_interstep,-1.369500e-03,-2.466065e-04,-2.779399e-04,1.369500e-03,0
4.590000,4.600000,DS_interstep,-1.347595e-03,-2.499354e-04,-2.541274e-04,1.347595e-03,0
4.600000,4.610000,DS_interstep,-1.325245e-03,-2.527027e-04,-2.317246e-04,1.325245e-03,0
4.610000,4.620000,DS_interstep,-1.302684e-03,-2.548545e-04,-2.106639e-04,1.302684e-03,0
4.620000,4.630000,DS_interstep,-1.279879e-03,-2.564972e-04,-1.908942e-04,1.279879e-03,0
4.630000,4.640000,DS_interstep,-1.256930e-03,-2.576267e-04,-1.723770e-04,1.256930e-03,0
4.640000,4.650000,DS_interstep,-1.233796e-03,-2.582932e-04,-1.550646e-04,1.233796e-03,0
4.650000,4.660000,DS_interstep,-1.210439e-03,-2.584942e-04,-1.388877e-04,1.210439e-03,0
4.660000,4.670000,DS_interstep,-1.187123e-03,-2.583085e-04,-1.238196e-04,1.187123e-03,0
4.670000,4.680000,DS_interstep,-1.163727e-03,-2.576832e-04,-1.098052e-04,1.163727e-03,0
4.680000,4.690000,DS_interstep,-1.140277e-03,-2.567298e-04,-9.678996e-05,1.140277e-03,0
4.690000,4.700000,DS_interstep,-1.116764e-03,-2.554505e-04,-8.473211e-05,1.116764e-03,0
4.700000,4.710000,DS_interstep,-1.093320e-03,-2.537675e-04,-7.359074e-05,1.093320e-03,0
4.710000,4.720000,DS_interstep,-1.070128e-03,-2.517602e-04,-6.331786e-05,1.070128e-03,0
4.720000,4.730000,DS_interstep,-1.046728e-03,-2.496452e-04,-5.386757e-05,1.046728e-03,0
4.730000,4.740000,DS_interstep,-1.023524e-03,-2.472085e-04,-4.520422e-05,1.023524e-03,0
4.740000,4.750000,DS_interstep,-1.000605e-03,-2.443850e-04,-3.726741e-05,1.000605e-03,0
4.750000,4.760000,DS_interstep,-9.776796e-04,-2.415124e-04,-3.004664e-05,9.776796e-04,0
4.760000,4.770000,DS_interstep,-9.550196e-04,-2.384115e-04,-2.347461e-05,9.550196e-04,0
4.770000,4.780000,DS_interstep,-9.324828e-04,-2.351378e-04,-1.753753e-05,9.324828e-04,0
4.780000,4.790000,DS_interstep,-9.101712e-04,-2.316168e-04,-1.217173e-05,9.101712e-04,0
4.790000,4.800000,DS_interstep,-8.881463e-04,-2.279875e-04,-7.378281e-06,8.881463e-04,0
4.800000,4.810000,DS_interstep,-8.663039e-04,-2.242812e-04,-3.088242e-06,8.663039e-04,0
4.810000,4.820000,DS_interstep,-8.447545e-04,-2.204167e-04,7.122557e-07,8.447545e-04,0
4.820000,4.830000,DS_interstep,-8.234976e-04,-2.164531e-04,4.067400e-06,8.234976e-04,0
4.830000,4.840000,DS_interstep,-8.024592e-04,-2.123713e-04,6.996185e-06,8.024592e-04,0
4.840000,4.850000,DS_interstep,-7.817415e-04,-2.082337e-04,9.525828e-06,7.817415e-04,0
4.850000,4.860000,DS_interstep,-7.613705e-04,-2.039620e-04,1.169422e-05,7.613705e-04,0
4.860000,4.870000,DS_interstep,-7.412777e-04,-1.998699e-04,1.354189e-05,7.412777e-04,0
4.870000,4.880000,DS_interstep,-7.215022e-04,-1.954840e-04,1.505258e-05,7.215022e-04,0
4.880000,4.890000,DS_interstep,-7.020726e-04,-1.911252e-04,1.628990e-05,7.020726e-04,0
4.890000,4.900000,DS_interstep,-6.829721e-04,-1.869166e-04,1.725606e-05,6.829721e-04,0
4.900000,4.910000,DS_interstep,-6.642124e-04,-1.824688e-04,1.798875e-05,6.642124e-04,0
4.910000,4.920000,DS_interstep,-6.458095e-04,-1.781193e-04,1.849381e-05,6.458095e-04,0
4.920000,4.930000,DS_interstep,-6.277426e-04,-1.738605e-04,1.879797e-05,6.277426e-04,0
4.930000,4.940000,DS_interstep,-6.100208e-04,-1.694274e-04,1.892210e-05,6.100208e-04,0
4.940000,4.950000,DS_interstep,-5.926734e-04,-1.652344e-04,1.887861e-05,5.926734e-04,0
4.950000,4.960000,DS_interstep,-5.756732e-04,-1.608796e-04,1.868050e-05,5.756732e-04,0
4.960000,4.970000,DS_interstep,-5.590360e-04,-1.566915e-04,1.836971e-05,5.590360e-04,0
4.970000,4.980000,DS_interstep,-5.427572e-04,-1.524795e-04,1.792680e-05,5.427572e-04,0
4.980000,4.990000,DS_interstep,-5.268229e-04,-1.483518e-04,1.737831e-05,5.268229e-04,0
4.990000,5.000000,DS_interstep,-5.112575e-04,-1.443220e-04,1.675090e-05,5.112575e-04,0
5.000000,5.010000,DS_interstep,-4.960415e-04,-1.401971e-04,1.603625e-05,4.960415e-04,0
5.010000,5.020000,DS_interstep,-4.811989e-04,-1.362893e-04,1.525982e-05,4.811989e-04,0
5.020000,5.030000,DS_interstep,-4.666835e-04,-1.324033e-04,1.442094e-05,4.666835e-04,0
5.030000,5.040000,DS_interstep,-4.525387e-04,-1.285492e-04,1.353980e-05,4.525387e-04,0
5.040000,5.050000,DS_interstep,-4.387253e-04,-1.248312e-04,1.262421e-05,4.387253e-04,0
5.050000,5.060000,DS_interstep,-4.252728e-04,-1.210575e-04,1.166975e-05,4.252728e-04,0
5.060000,5.070000,DS_interstep,-4.121565e-04,-1.176313e-04,1.070153e-05,4.121565e-04,0
5.070000,5.080000,DS_interstep,-3.993718e-04,-1.139597e-04,9.716358e-06,3.993718e-04,0
5.080000,5.090000,DS_interstep,-3.869176e-04,-1.106426e-04,8.735205e-06,3.869176e-04,0
5.090000,5.100000,DS_interstep,-3.748049e-04,-1.072882e-04,7.729393e-06,3.748049e-04,0
5.100000,5.110000,DS_interstep,-3.630032e-04,-1.039984e-04,6.750606e-06,3.630032e-04,0
5.110000,5.120000,DS_interstep,-3.515345e-04,-1.008678e-04,5.756624e-06,3.515345e-04,0
5.120000,5.130000,DS_interstep,-3.403745e-04,-9.780641e-05,4.797928e-06,3.403745e-04,0
5.130000,5.140000,DS_interstep,-3.295146e-04,-9.481625e-05,3.843467e-06,3.295146e-04,0
5.140000,5.150000,DS_interstep,-3.189795e-04,-9.188840e-05,2.915962e-06,3.189795e-04,0
5.150000,5.160000,DS_interstep,-3.087254e-04,-8.903590e-05,2.006589e-06,3.087254e-04,0
5.160000,5.170000,DS_interstep,-2.987774e-04,-8.634460e-05,1.125913e-06,2.987774e-04,0
5.170000,5.180000,DS_interstep,-2.891123e-04,-8.372775e-05,2.831589e-07,2.891123e-04,0
5.180000,5.190000,DS_interstep,-2.797176e-04,-8.127503e-05,-5.413442e-07,2.797176e-04,0
5.190000,5.200000,DS_interstep,-2.706252e-04,-7.868784e-05,-1.322158e-06,2.706252e-04,0
5.200000,5.210000,DS_interstep,-2.617820e-04,-7.636506e-05,-2.077446e-06,2.617820e-04,0
5.210000,5.220000,DS_interstep,-2.532111e-04,-7.410304e-05,-2.794172e-06,2.532111e-04,0
5.220000,5.230000,DS_interstep,-2.449016e-04,-7.180122e-05,-3.461801e-06,2.449016e-04,0
5.230000,5.240000,DS_interstep,-2.368529e-04,-6.975768e-05,-4.108041e-06,2.368529e-04,0
5.240000,5.250000,DS_interstep,-2.290213e-04,-6.777073e-05,-4.711212e-06,2.290213e-04,0
5.250000,5.260000,DS_interstep,-2.214645e-04,-6.573035e-05,-5.264268e-06,2.214645e-04,0
5.260000,5.270000,DS_interstep,-2.141217e-04,-6.384480e-05,-5.792229e-06,2.141217e-04,0
5.270000,5.280000,DS_interstep,-2.070214e-04,-6.210195e-05,-6.279609e-06,2.070214e-04,0
